,dataset,n-k,voting,distance,n-folds,acc_mean,prec_mean,rec_mean,f1_mean
265,iris,6,distance,euclidean,3,0.9526666666666666,0.9530585982744216,0.9526666666666666,0.9526750119418084
266,iris,6,distance,euclidean,4,0.9562,0.95647189084542,0.9562,0.9562154056406568
267,iris,6,distance,euclidean,5,0.956,0.956354686586286,0.9559999999999998,0.9560132587319596
268,iris,6,distance,euclidean,6,0.9558,0.956030606853288,0.9558,0.9558091462243968
269,iris,6,distance,euclidean,7,0.9550666666666666,0.9553160615083406,0.9550666666666666,0.9550737524790468
270,iris,6,distance,euclidean,8,0.9543333333333331,0.9545541189334952,0.9543333333333334,0.954345669316987
271,iris,6,distance,euclidean,9,0.9541333333333334,0.9543541995713148,0.9541333333333334,0.9541425302589238
272,iris,6,sqrt-order,manhattan,2,0.9461333333333332,0.9464317150213296,0.9461333333333336,0.9461183055010848
273,iris,6,sqrt-order,manhattan,3,0.9462666666666668,0.94642581936541,0.9462666666666668,0.94625906401743
274,iris,6,sqrt-order,manhattan,4,0.9455333333333336,0.9456669522983204,0.9455333333333334,0.9455270176554108
275,iris,6,sqrt-order,manhattan,5,0.9454,0.9455041184468309,0.9454,0.945394991679704
276,iris,6,sqrt-order,manhattan,6,0.9450666666666666,0.9451602144085666,0.9450666666666666,0.945062025386044
277,iris,6,sqrt-order,manhattan,7,0.9449333333333332,0.9450158573685884,0.9449333333333334,0.944929279146402
278,iris,6,sqrt-order,manhattan,8,0.9448,0.9448737689947776,0.9448000000000002,0.9447964259571214
279,iris,6,sqrt-order,manhattan,9,0.9449333333333334,0.9449845112403936,0.9449333333333334,0.9449307862839104
280,iris,6,sqrt-order,euclidean,2,0.9500666666666664,0.9505792139868959,0.9500666666666666,0.9500793601925522
281,iris,6,sqrt-order,euclidean,3,0.9513333333333333,0.9519182774151104,0.9513333333333333,0.951356069225662
282,iris,6,sqrt-order,euclidean,4,0.9552,0.9555134205720784,0.9552000000000002,0.955218870739446
283,iris,6,sqrt-order,euclidean,5,0.954,0.9543487863088388,0.9540000000000001,0.9540106911872932
284,iris,6,sqrt-order,euclidean,6,0.9514666666666666,0.9518081962442608,0.9514666666666668,0.9514802444289804
285,iris,6,sqrt-order,euclidean,7,0.9543333333333331,0.9545531935216932,0.9543333333333331,0.9543315650246492
286,iris,6,sqrt-order,euclidean,8,0.9526,0.9528843238993332,0.9526,0.9526064452768986
287,iris,6,sqrt-order,euclidean,9,0.9537333333333332,0.9539472714911243,0.9537333333333332,0.9537391888879873
288,iris,7,uniform,manhattan,2,0.9504,0.9507258379496016,0.9504,0.950385841214232
289,iris,7,uniform,manhattan,3,0.9508666666666666,0.9511157089828209,0.9508666666666666,0.9508557593450196
290,iris,7,uniform,manhattan,4,0.9483999999999998,0.9486358260058909,0.9484,0.9483888204079116
291,iris,7,uniform,manhattan,5,0.9486,0.9488223075203174,0.9486,0.9485898019162612
292,iris,7,uniform,manhattan,6,0.9468666666666666,0.9470712724275908,0.9468666666666666,0.9468573892994652
293,iris,7,uniform,manhattan,7,0.9476666666666664,0.9479440703490536,0.9476666666666664,0.9476541723919434
294,iris,7,uniform,manhattan,8,0.9462666666666668,0.9465106810115372,0.9462666666666668,0.9462555550944364
295,iris,7,uniform,manhattan,9,0.9462666666666668,0.9464693343431724,0.9462666666666668,0.9462572497500806
296,iris,7,uniform,euclidean,2,0.9500666666666666,0.9507965605617642,0.9500666666666666,0.9500360285762992
297,iris,7,uniform,euclidean,3,0.9535333333333336,0.9543148353890308,0.9535333333333332,0.9535173995642804
298,iris,7,uniform,euclidean,4,0.9530666666666668,0.9536155001140504,0.9530666666666668,0.9530481254675568
299,iris,7,uniform,euclidean,5,0.9561333333333334,0.9567765273866484,0.9561333333333334,0.9561088434546456
300,iris,7,uniform,euclidean,6,0.9557333333333332,0.9563175202213762,0.9557333333333334,0.9557150484490228
301,iris,7,uniform,euclidean,7,0.9564,0.957065663221803,0.9564,0.9563751656363498
302,iris,7,uniform,euclidean,8,0.9554666666666668,0.9560083411264516,0.9554666666666666,0.955445691773379
303,iris,7,uniform,euclidean,9,0.9564666666666664,0.9570182073067912,0.9564666666666668,0.9564458462923391
304,iris,7,distance,manhattan,2,0.9501999999999998,0.9504268067988012,0.9501999999999998,0.950189560001126
305,iris,7,distance,manhattan,3,0.9521333333333334,0.9522524298226634,0.9521333333333332,0.9521283983056806
306,iris,7,distance,manhattan,4,0.9515333333333332,0.9516600106709351,0.9515333333333336,0.9515279651534582
307,iris,7,distance,manhattan,5,0.9510000000000002,0.9510950152488916,0.9509999999999998,0.9509960588053442
308,iris,7,distance,manhattan,6,0.9495333333333332,0.949620627481762,0.9495333333333332,0.9495294725791106
309,iris,7,distance,manhattan,7,0.9494,0.949484684643088,0.9493999999999998,0.9493961524843959
310,iris,7,distance,manhattan,8,0.9504,0.9504704497183488,0.9504,0.950396932770508
311,iris,7,distance,manhattan,9,0.9491333333333334,0.9492001708375656,0.9491333333333334,0.9491303662419064
312,iris,7,distance,euclidean,2,0.9540000000000001,0.9544612281217528,0.9540000000000002,0.953986172784994
313,iris,7,distance,euclidean,3,0.9586666666666666,0.9590135360529116,0.9586666666666668,0.9586601176922254
314,iris,7,distance,euclidean,4,0.9604,0.960677748167791,0.9604,0.9603933532303502
315,iris,7,distance,euclidean,5,0.96,0.9602456857997912,0.96,0.959996332998793
316,iris,7,distance,euclidean,6,0.961,0.9611656404884572,0.961,0.9609943511994412
317,iris,7,distance,euclidean,7,0.9620666666666664,0.9622364332912652,0.9620666666666668,0.962061391829459
318,iris,7,distance,euclidean,8,0.963,0.9631714540753646,0.963,0.9629944297963084
319,iris,7,distance,euclidean,9,0.9633333333333334,0.9634812636700708,0.9633333333333334,0.9633289318845448
320,iris,7,sqrt-order,manhattan,2,0.9486666666666664,0.9489536724392974,0.9486666666666668,0.9486522020995108
321,iris,7,sqrt-order,manhattan,3,0.9466666666666668,0.9468562495956958,0.9466666666666668,0.9466565199768028
322,iris,7,sqrt-order,manhattan,4,0.9469333333333334,0.9470370956135492,0.9469333333333336,0.9469285579050896
323,iris,7,sqrt-order,manhattan,5,0.9454,0.9454745096107391,0.9454,0.9453962722720688
324,iris,7,sqrt-order,manhattan,6,0.9462666666666668,0.946364490984816,0.9462666666666668,0.9462617584044676
325,iris,7,sqrt-order,manhattan,7,0.9460666666666668,0.9461554345479044,0.9460666666666666,0.9460624988787713
326,iris,7,sqrt-order,manhattan,8,0.9460666666666668,0.946125783646792,0.9460666666666668,0.9460637660404694
327,iris,7,sqrt-order,manhattan,9,0.9464,0.9464514765513612,0.9464,0.9463975192074868
328,iris,7,sqrt-order,euclidean,2,0.9496666666666664,0.9502902384710789,0.9496666666666664,0.9496694329531092
329,iris,7,sqrt-order,euclidean,3,0.9528666666666668,0.9533394242350071,0.9528666666666668,0.9528875678364536
330,iris,7,sqrt-order,euclidean,4,0.9528666666666666,0.9532960869904836,0.9528666666666668,0.9528958475197506
331,iris,7,sqrt-order,euclidean,5,0.9526666666666668,0.9531163613647664,0.9526666666666666,0.9526749066332424
332,iris,7,sqrt-order,euclidean,6,0.9522,0.9525882961841979,0.9522,0.9522016981471252
333,iris,7,sqrt-order,euclidean,7,0.9536666666666666,0.9539695555456122,0.9536666666666668,0.95367412117818
334,iris,7,sqrt-order,euclidean,8,0.9517333333333332,0.952061599411654,0.9517333333333332,0.951742790382538
335,iris,7,sqrt-order,euclidean,9,0.9535333333333332,0.9538491254490384,0.9535333333333332,0.9535373410497872
336,iris,8,uniform,manhattan,2,0.9466,0.9481027305816204,0.9466,0.9465163779251278
337,iris,8,uniform,manhattan,3,0.9488,0.9496905422656908,0.9488,0.9487572403669512
338,iris,8,uniform,manhattan,4,0.9486666666666664,0.9496605509423326,0.9486666666666668,0.9486209869490984
339,iris,8,uniform,manhattan,5,0.9491333333333332,0.9499653197372524,0.9491333333333334,0.9490965321477244
340,iris,8,uniform,manhattan,6,0.9504000000000002,0.951384145651132,0.9504,0.9503572454801551
341,iris,8,uniform,manhattan,7,0.9497333333333334,0.9506661794918492,0.9497333333333334,0.9496926980535472
342,iris,8,uniform,manhattan,8,0.9506666666666668,0.9516079223560471,0.9506666666666668,0.9506266658111376
343,iris,8,uniform,manhattan,9,0.9500666666666668,0.9510522276680576,0.9500666666666666,0.9500241002163518
344,iris,8,uniform,euclidean,2,0.9533333333333333,0.9551792536832998,0.9533333333333334,0.9532488260776654
345,iris,8,uniform,euclidean,3,0.9537333333333332,0.9555423684258559,0.9537333333333332,0.9536581911047852
346,iris,8,uniform,euclidean,4,0.9549333333333332,0.956699017915304,0.9549333333333334,0.9548627473962088
347,iris,8,uniform,euclidean,5,0.9558,0.9574420564076812,0.9558,0.9557377608962104
348,iris,8,uniform,euclidean,6,0.9556,0.9570871554846384,0.9556000000000002,0.9555439644463362
349,iris,8,uniform,euclidean,7,0.9550666666666664,0.956449991903598,0.9550666666666666,0.9550131795411562
350,iris,8,uniform,euclidean,8,0.9555333333333336,0.956993438294688,0.9555333333333332,0.9554778891856894
351,iris,8,uniform,euclidean,9,0.9556,0.956984480525918,0.9556,0.9555480885530656
352,iris,8,distance,manhattan,2,0.9509333333333332,0.9512657124946138,0.9509333333333334,0.9509174096120768
353,iris,8,distance,manhattan,3,0.9498000000000002,0.9499770324780624,0.9498,0.9497918569283575
354,iris,8,distance,manhattan,4,0.9502666666666666,0.950409911987338,0.9502666666666668,0.9502604104330934
355,iris,8,distance,manhattan,5,0.9494,0.9494895512050971,0.9494,0.9493960323763472
356,iris,8,distance,manhattan,6,0.9479333333333334,0.947997246847457,0.9479333333333332,0.9479302994245002
357,iris,8,distance,manhattan,7,0.9492666666666668,0.9493469767394136,0.9492666666666666,0.9492630592070812
358,iris,8,distance,manhattan,8,0.9472666666666668,0.9473308472106792,0.9472666666666668,0.9472636994471756
359,iris,8,distance,manhattan,9,0.9486,0.9486461836016457,0.9486,0.9485978730406056
360,iris,8,distance,euclidean,2,0.9539333333333332,0.9544125603198468,0.9539333333333332,0.9539317955746008
361,iris,8,distance,euclidean,3,0.9572666666666666,0.9575376542044712,0.9572666666666668,0.9572717266133556
362,iris,8,distance,euclidean,4,0.9594666666666668,0.9597022889944063,0.9594666666666668,0.9594654664538216
363,iris,8,distance,euclidean,5,0.9605333333333332,0.960759669482667,0.9605333333333332,0.9605274277423748
364,iris,8,distance,euclidean,6,0.9614666666666666,0.961655132321588,0.9614666666666664,0.9614603706542876
365,iris,8,distance,euclidean,7,0.9628666666666666,0.9630353858255776,0.9628666666666668,0.9628611247515944
366,iris,8,distance,euclidean,8,0.9635333333333336,0.963708409795688,0.9635333333333332,0.9635280312660314
367,iris,8,distance,euclidean,9,0.9636666666666666,0.96381220757992,0.9636666666666666,0.9636620050477072
368,iris,8,sqrt-order,manhattan,2,0.9484,0.9487530706468312,0.9484,0.9483825829388288
369,iris,8,sqrt-order,manhattan,3,0.9486,0.948817458315433,0.9486,0.948589866184498
370,iris,8,sqrt-order,manhattan,4,0.9463333333333332,0.9464262228570518,0.9463333333333332,0.9463288584798212
371,iris,8,sqrt-order,manhattan,5,0.9455333333333332,0.9456149716296776,0.9455333333333334,0.9455293925551018
372,iris,8,sqrt-order,manhattan,6,0.9476,0.9476792647828364,0.9476,0.94759646597713
373,iris,8,sqrt-order,manhattan,7,0.9462000000000002,0.946268235499328,0.9462,0.946196712748506
374,iris,8,sqrt-order,manhattan,8,0.9458666666666669,0.9459067521880548,0.9458666666666666,0.9458646796092176
375,iris,8,sqrt-order,manhattan,9,0.946,0.9460717358738367,0.946,0.9459965860211472
376,iris,8,sqrt-order,euclidean,2,0.9522666666666668,0.9527597545937132,0.9522666666666668,0.95227253237232
377,iris,8,sqrt-order,euclidean,3,0.9529333333333332,0.9533175024439876,0.9529333333333332,0.9529278383942682
378,iris,8,sqrt-order,euclidean,4,0.9540666666666664,0.9544120663130796,0.9540666666666666,0.9540517832281836
379,iris,8,sqrt-order,euclidean,5,0.9532666666666664,0.9536599942049864,0.9532666666666668,0.9532564715940476
380,iris,8,sqrt-order,euclidean,6,0.9511333333333332,0.9515429758470136,0.9511333333333332,0.9511184830464638
381,iris,8,sqrt-order,euclidean,7,0.9508000000000004,0.9512326833147494,0.9508,0.9507811866836784
382,iris,8,sqrt-order,euclidean,8,0.9519333333333332,0.9523309091855872,0.9519333333333336,0.9519184768047618
383,iris,8,sqrt-order,euclidean,9,0.9514666666666668,0.9517823437791054,0.9514666666666668,0.9514527528446068
384,iris,9,uniform,manhattan,2,0.9508666666666666,0.9513052892462968,0.9508666666666666,0.9508454186059668
385,iris,9,uniform,manhattan,3,0.9514,0.9516113302946606,0.9514,0.9513903742645372
386,iris,9,uniform,manhattan,4,0.9505333333333332,0.9506957712444546,0.9505333333333336,0.9505258628281202
387,iris,9,uniform,manhattan,5,0.9488666666666664,0.949041904140322,0.9488666666666664,0.9488587369336128
388,iris,9,uniform,manhattan,6,0.9484666666666668,0.9485739647805104,0.9484666666666666,0.9484617919493348
389,iris,9,uniform,manhattan,7,0.9479333333333334,0.948035753532182,0.9479333333333332,0.947928578820267
390,iris,9,uniform,manhattan,8,0.9471333333333332,0.9472423385402708,0.9471333333333332,0.9471282185759912
391,iris,9,uniform,manhattan,9,0.9477333333333332,0.9477988159366312,0.9477333333333336,0.9477303595265488
392,iris,9,uniform,euclidean,2,0.9525333333333332,0.9530121212684276,0.9525333333333332,0.9525123561510644
393,iris,9,uniform,euclidean,3,0.9561333333333334,0.9565664779643472,0.9561333333333332,0.956116447332884
394,iris,9,uniform,euclidean,4,0.9548666666666664,0.9553178533900404,0.9548666666666666,0.9548487379867572
395,iris,9,uniform,euclidean,5,0.9552,0.9558038238178236,0.9552,0.9551764194135044
396,iris,9,uniform,euclidean,6,0.9557333333333332,0.9563099264944126,0.9557333333333332,0.9557103550353956
397,iris,9,uniform,euclidean,7,0.9555333333333332,0.9562363230211658,0.9555333333333336,0.9555061442323608
398,iris,9,uniform,euclidean,8,0.9561333333333332,0.9568247077804948,0.9561333333333334,0.9561062712322403
399,iris,9,uniform,euclidean,9,0.9550666666666666,0.9557430823924544,0.9550666666666668,0.9550399269706098
400,iris,9,distance,manhattan,2,0.9518,0.9520138339890718,0.9518,0.9517896243806968
401,iris,9,distance,manhattan,3,0.9527333333333332,0.9528627374690728,0.9527333333333332,0.9527279784399328
402,iris,9,distance,manhattan,4,0.9514666666666668,0.9515600974387016,0.9514666666666668,0.9514626656101304
403,iris,9,distance,manhattan,5,0.9496666666666664,0.9497673743856516,0.9496666666666664,0.9496621522576428
404,iris,9,distance,manhattan,6,0.949,0.9490624788376888,0.9490000000000001,0.9489972727564876
405,iris,9,distance,manhattan,7,0.9494000000000002,0.9494624198397308,0.9494,0.9493972594698444
406,iris,9,distance,manhattan,8,0.9495333333333336,0.9495958598824142,0.9495333333333332,0.9495306194725114
407,iris,9,distance,manhattan,9,0.9488,0.9488612727142142,0.9488,0.9487973061411784
408,iris,9,distance,euclidean,2,0.9536,0.9540875129593898,0.9535999999999998,0.9535765391797242
409,iris,9,distance,euclidean,3,0.9598,0.9600965047217418,0.9597999999999998,0.959788181301632
410,iris,9,distance,euclidean,4,0.9621333333333332,0.9623592796022036,0.9621333333333332,0.9621256607886808
411,iris,9,distance,euclidean,5,0.9617333333333332,0.9619376770723114,0.9617333333333332,0.9617263161269678
412,iris,9,distance,euclidean,6,0.9626,0.9627913610466988,0.9626,0.962593416618746
413,iris,9,distance,euclidean,7,0.9646,0.9647469921301854,0.9646,0.9645957122963196
414,iris,9,distance,euclidean,8,0.9634666666666668,0.9635991987866592,0.9634666666666666,0.9634624252337836
415,iris,9,distance,euclidean,9,0.9634666666666668,0.9636354184175812,0.9634666666666666,0.9634607559321224
416,iris,9,sqrt-order,manhattan,2,0.9484,0.9486889285436324,0.9484,0.9483845685971756
417,iris,9,sqrt-order,manhattan,3,0.948,0.948165546843914,0.948,0.9479919691345812
418,iris,9,sqrt-order,manhattan,4,0.9466666666666668,0.9467804499324975,0.9466666666666668,0.9466610783044448
419,iris,9,sqrt-order,manhattan,5,0.9454666666666668,0.9455508693823288,0.9454666666666666,0.9454623586565696
420,iris,9,sqrt-order,manhattan,6,0.9461333333333336,0.9462030161446456,0.9461333333333332,0.9461300657635109
421,iris,9,sqrt-order,manhattan,7,0.9474000000000002,0.9474707431690624,0.9474,0.9473966727445052
422,iris,9,sqrt-order,manhattan,8,0.947666666666667,0.9477108820451255,0.9476666666666668,0.9476647130259244
423,iris,9,sqrt-order,manhattan,9,0.9464,0.9464376843044912,0.9464,0.9463980795998768
424,iris,9,sqrt-order,euclidean,2,0.9504666666666666,0.9511004249001008,0.9504666666666666,0.9504466192433556
425,iris,9,sqrt-order,euclidean,3,0.953,0.9533627148283256,0.953,0.9530077841179366
426,iris,9,sqrt-order,euclidean,4,0.9561999999999996,0.9564835776104186,0.9562,0.9561988057124288
427,iris,9,sqrt-order,euclidean,5,0.9567333333333332,0.9569921811877228,0.9567333333333332,0.9567316052505976
428,iris,9,sqrt-order,euclidean,6,0.9564666666666668,0.9567518338918876,0.9564666666666664,0.9564713639953132
429,iris,9,sqrt-order,euclidean,7,0.9584666666666664,0.9586921964413101,0.9584666666666666,0.9584676537673368
430,iris,9,sqrt-order,euclidean,8,0.9594666666666668,0.9597470031834288,0.9594666666666666,0.9594717834448055
431,iris,9,sqrt-order,euclidean,9,0.9604,0.9606302019090686,0.9604,0.960399487358186
432,diabetes,1,uniform,manhattan,2,0.6854427083333334,0.651299630118462,0.6463674626865672,0.6483232182186603
433,diabetes,1,uniform,manhattan,3,0.6898567708333333,0.6563964878705382,0.6513676119402985,0.6533836795720284
434,diabetes,1,uniform,manhattan,4,0.6890755208333331,0.6556641068627179,0.6511917910447762,0.6530148890388366
435,diabetes,1,uniform,manhattan,5,0.6889843750000001,0.655512942837272,0.6508707462686567,0.6527724669053708
436,diabetes,1,uniform,manhattan,6,0.6893880208333333,0.6558998369392023,0.6511114925373134,0.6530806012391488
437,diabetes,1,uniform,manhattan,7,0.688125,0.6545521624949227,0.6500376119402985,0.6519080527145278
438,diabetes,1,uniform,manhattan,8,0.6882421875000001,0.6547586764145295,0.6504652238805971,0.6522768181922417
439,diabetes,1,uniform,manhattan,9,0.6875651041666667,0.6538694061429027,0.6493132835820896,0.651211225114245
440,diabetes,1,uniform,euclidean,2,0.6973177083333334,0.6649408333196988,0.6598417910447761,0.6618573487976493
441,diabetes,1,uniform,euclidean,3,0.7013151041666665,0.669230251423587,0.6631801492537314,0.6655954232211403
442,diabetes,1,uniform,euclidean,4,0.7036197916666667,0.6717122668308643,0.6651665671641791,0.6677791787327518
443,diabetes,1,uniform,euclidean,5,0.7043619791666669,0.6726640814399326,0.6665156716417912,0.6690204916010208
