dataset,n-k,voting,distance,n-folds,acc_mean,prec_mean,rec_mean,f1_mean
glass,6,sqrt-order,1,9,0.7146728971962618,0.6908174808772574,0.6648825287960283,0.6697102477584961
glass,6,sqrt-order,2,2,0.6547663551401868,0.5926218424836456,0.5514288234846577,0.5609964305756646
glass,6,sqrt-order,2,3,0.6701401869158881,0.6150680212139678,0.5845242285382672,0.5917773913739923
glass,6,sqrt-order,2,4,0.6783644859813083,0.6253050740080072,0.6021574946993705,0.6073490219031041
glass,6,sqrt-order,2,5,0.6804205607476635,0.6286265097692664,0.6065407545167073,0.6107788573048544
glass,6,sqrt-order,2,6,0.6835981308411216,0.6306653209754878,0.6110350637563726,0.6145076406568444
glass,6,sqrt-order,2,7,0.6924766355140186,0.6441497465464884,0.6232367135353684,0.627344139969232
glass,6,sqrt-order,2,8,0.6925233644859814,0.6439804454899242,0.6234581444813643,0.6270232812600917
glass,6,sqrt-order,2,9,0.6901401869158877,0.6407922805993786,0.6203617178315319,0.6243499672854795
glass,7,uniform,1,2,0.6360280373831776,0.5568658134217911,0.4816276429770879,0.4884695173199494
glass,7,uniform,1,3,0.6446728971962616,0.5719550546328531,0.5196120685636005,0.5276689887979535
glass,7,uniform,1,4,0.6549065420560747,0.5861883407775346,0.5384243039747737,0.5469606965186103
glass,7,uniform,1,5,0.6618224299065418,0.600258426059688,0.5509216814682812,0.5603287710753257
glass,7,uniform,1,6,0.6607476635514017,0.593356678300339,0.5498565241987096,0.558390843988379
glass,7,uniform,1,7,0.664252336448598,0.6008271720055153,0.556993208965532,0.5658447563765591
glass,7,uniform,1,8,0.6663551401869158,0.6016420940211531,0.5599667300956401,0.56895314376871
glass,7,uniform,1,9,0.6682242990654206,0.605038716680517,0.5618050946657224,0.5717151572835024
glass,7,uniform,2,2,0.6273364485981309,0.5288623728746402,0.4640706232063925,0.4680987926296811
glass,7,uniform,2,3,0.6285981308411215,0.5516091409994617,0.48551223586523046,0.49483939369197233
glass,7,uniform,2,4,0.6338785046728972,0.5577031312588745,0.5026770825878866,0.5114690231255025
glass,7,uniform,2,5,0.6377570093457944,0.5592422736390584,0.510709294843009,0.5191106112794883
glass,7,uniform,2,6,0.6411682242990654,0.5708551386944772,0.5241792524166817,0.5329928277257584
glass,7,uniform,2,7,0.6452803738317757,0.5749120590652749,0.5381118336813063,0.5448396743920767
glass,7,uniform,2,8,0.6470093457943925,0.5769693049093463,0.5411545265119249,0.5482455542668722
glass,7,uniform,2,9,0.6480841121495327,0.5744395585050347,0.5482437433952594,0.5527709389547888
glass,7,distance,1,2,0.6675233644859813,0.6220362234127361,0.5773744429814677,0.5857020055160259
glass,7,distance,1,3,0.676448598130841,0.6339728230486071,0.6050638514639262,0.6091547245516131
glass,7,distance,1,4,0.6839252336448596,0.6469837026376429,0.6234928003465956,0.6262646991154576
glass,7,distance,1,5,0.6856542056074767,0.647057675857889,0.6247069310405223,0.6273992815972105
glass,7,distance,1,6,0.6855607476635514,0.6463739837656756,0.6257828668036312,0.6277614051124132
glass,7,distance,1,7,0.6926635514018692,0.6572987286413301,0.6360439435519504,0.638699466247082
glass,7,distance,1,8,0.6912616822429904,0.6578098894531689,0.6370138522329992,0.639677151992484
glass,7,distance,1,9,0.6927570093457943,0.6591942382478089,0.6413694904443543,0.6424689497610414
glass,7,distance,2,2,0.6502803738317756,0.5859311045955197,0.5392520831994516,0.5496396837546959
glass,7,distance,2,3,0.662803738317757,0.6182828950814171,0.5765866068036719,0.5857889872726499
glass,7,distance,2,4,0.6696261682242991,0.6262982020806828,0.5923904218969608,0.6003730794293337
glass,7,distance,2,5,0.6758878504672897,0.6386874407975341,0.6078429563054843,0.6147238418313179
glass,7,distance,2,6,0.6757943925233643,0.6364810506308325,0.6102788608129431,0.6149059433417507
glass,7,distance,2,7,0.6789252336448597,0.6393368901473941,0.6136700834366041,0.6189217446108186
glass,7,distance,2,8,0.6811682242990653,0.6441572729025421,0.6194473448057306,0.6244252527809525
glass,7,distance,2,9,0.6805140186915887,0.6432651029427245,0.6195572005463112,0.6234894339763579
glass,7,sqrt-order,1,2,0.6641588785046728,0.6064240696933189,0.562128719190532,0.5708690779256242
glass,7,sqrt-order,1,3,0.6753738317757009,0.6242708714367009,0.5974268499215654,0.6019757997630819
glass,7,sqrt-order,1,4,0.6831308411214952,0.6323950301789923,0.612727183405976,0.6134950433701081
glass,7,sqrt-order,1,5,0.6852803738317758,0.6321420596518411,0.6144925267499465,0.6151979708838838
glass,7,sqrt-order,1,6,0.6861682242990653,0.6291165473172358,0.6172424502662839,0.6156162703962035
glass,7,sqrt-order,1,7,0.6883177570093457,0.6289770059857399,0.618282108473712,0.6155844853690902
glass,7,sqrt-order,1,8,0.6908878504672897,0.6335620448783998,0.6215298605427249,0.6197842757373568
glass,7,sqrt-order,1,9,0.6891588785046728,0.628126692191725,0.6202483694782457,0.6170989383156381
glass,7,sqrt-order,2,2,0.651448598130841,0.5860030238611521,0.5370713813407846,0.5474806961719717
glass,7,sqrt-order,2,3,0.6609813084112148,0.6008373146263003,0.5627662336329199,0.5723664922334544
glass,7,sqrt-order,2,4,0.671588785046729,0.6161313735794582,0.587665192772938,0.5940437535750992
glass,7,sqrt-order,2,5,0.6741588785046726,0.6169896817182875,0.5939957826119885,0.5983781896403042
glass,7,sqrt-order,2,6,0.6720560747663552,0.6085842546972937,0.5898950640348899,0.5924395953148581
glass,7,sqrt-order,2,7,0.6729906542056073,0.6075092465242614,0.5928415658909413,0.5936687488531482
glass,7,sqrt-order,2,8,0.6750934579439252,0.6092335095648023,0.5962758052792215,0.5968584172278448
glass,7,sqrt-order,2,9,0.6748598130841122,0.6061834117292357,0.5957621514735852,0.5953589926625213
glass,8,uniform,1,2,0.6349065420560747,0.5469336974151995,0.4690111228818392,0.4715772343725333
glass,8,uniform,1,3,0.6432242990654206,0.5501588774231324,0.4980283431442287,0.5037386032086113
glass,8,uniform,1,4,0.6467289719626169,0.5553171102834497,0.5133919143005831,0.518383095486386
glass,8,uniform,1,5,0.650233644859813,0.559525836734063,0.5220836207146392,0.5273574647792654
glass,8,uniform,1,6,0.6535514018691589,0.5617355995777071,0.5289185624643082,0.5331691373631264
glass,8,uniform,1,7,0.654766355140187,0.5606902412348156,0.5305572393910176,0.5345873954058927
glass,8,uniform,1,8,0.6567289719626168,0.5598456664593855,0.5347959827578168,0.5382059648026287
glass,8,uniform,1,9,0.6562616822429906,0.5588795690782585,0.5350338729640801,0.5381537842265325
glass,8,uniform,2,2,0.6282710280373833,0.5215833137144735,0.4589027940119539,0.4610877342949724
glass,8,uniform,2,3,0.630841121495327,0.5442692151447707,0.47095753453474704,0.4787134884610339
glass,8,uniform,2,4,0.6323364485981309,0.5427954649989308,0.48108254361046077,0.48803949549424774
glass,8,uniform,2,5,0.6391588785046729,0.5537630243063868,0.490034689778311,0.4985513905192222
glass,8,uniform,2,6,0.6396728971962616,0.5543813270169431,0.4966964084918873,0.5029352536463921
glass,8,uniform,2,7,0.6407476635514019,0.5569714542107724,0.49945137125072003,0.5061252061500513
glass,8,uniform,2,8,0.6432242990654206,0.5611081102710371,0.5038777618249435,0.5106758822762655
glass,8,uniform,2,9,0.643177570093458,0.5584687208995356,0.506747420889649,0.5132246431926445
glass,8,distance,1,2,0.664859813084112,0.6199120400291926,0.5616221331661707,0.5737478979636478
glass,8,distance,1,3,0.6709813084112151,0.6255997661239352,0.5943239506965086,0.5993602262012367
glass,8,distance,1,4,0.6736448598130842,0.6343969189886165,0.6067673350693528,0.610295206139888
glass,8,distance,1,5,0.6768691588785046,0.6365334183174208,0.6160233341758375,0.6160694762001594
glass,8,distance,1,6,0.6776635514018691,0.6379906859284525,0.6156047873536931,0.6168081247576248
glass,8,distance,1,7,0.6786448598130842,0.6404254383979714,0.620908953580967,0.6206150989094981
glass,8,distance,1,8,0.6810747663551401,0.6431370622861992,0.6239134066876941,0.6236968222854097
glass,8,distance,1,9,0.6828971962616821,0.6482225272728666,0.6286101824879982,0.6282428620489039
glass,8,distance,2,2,0.6557476635514018,0.613056791301208,0.5443832012352616,0.5592412556216402
glass,8,distance,2,3,0.6601869158878505,0.6177378887926542,0.568278630764512,0.5800660839554722
glass,8,distance,2,4,0.6667289719626167,0.6217258760064257,0.5825968540719528,0.5909607111372963
glass,8,distance,2,5,0.6666822429906542,0.6216637719209731,0.5858970821564234,0.592529798832647
glass,8,distance,2,6,0.670607476635514,0.6259057552758992,0.5949509234937868,0.5995653487569981
glass,8,distance,2,7,0.6699532710280374,0.6254768431295923,0.5917219188076986,0.5969800295072591
glass,8,distance,2,8,0.6728504672897196,0.6288573779061278,0.5958980043705944,0.6005804880879456
glass,8,distance,2,9,0.672429906542056,0.6273495214462034,0.5957687734314722,0.5997160252077218
glass,8,sqrt-order,1,2,0.6617757009345795,0.606401643814918,0.5503199683320052,0.5612604832023971
glass,8,sqrt-order,1,3,0.6707476635514016,0.61613632771672,0.5853564818345164,0.5902557462556238
glass,8,sqrt-order,1,4,0.6786448598130841,0.6300993822287683,0.5987827461308566,0.6036687498927336
glass,8,sqrt-order,1,5,0.6857009345794391,0.6390566589169515,0.6152130923801415,0.6179640600854504
glass,8,sqrt-order,1,6,0.6880373831775699,0.6406335317756106,0.6198645200491042,0.6205043135366911
glass,8,sqrt-order,1,7,0.6880373831775702,0.6408634017141291,0.6244838211037901,0.6233876029986589
glass,8,sqrt-order,1,8,0.6927102803738318,0.6514371901307273,0.6338338560205754,0.632592249433965
glass,8,sqrt-order,1,9,0.6940186915887848,0.6558368411881182,0.6375843581231645,0.6373455466627413
glass,8,sqrt-order,2,2,0.6547196261682244,0.5965835482574146,0.5349629201208148,0.5478855829653313
glass,8,sqrt-order,2,3,0.6639252336448597,0.6149822372588222,0.5653014671502181,0.5775283948167889
glass,8,sqrt-order,2,4,0.6676168224299065,0.6190871243994898,0.5784037657487802,0.5876022707735751
glass,8,sqrt-order,2,5,0.6752336448598132,0.6312478523858819,0.5918893116183604,0.5995048459796682
glass,8,sqrt-order,2,6,0.6750000000000002,0.6255251725227018,0.591862961633379,0.5965536252237206
glass,8,sqrt-order,2,7,0.6783644859813084,0.63527567756297,0.5993697100429511,0.6042531485974846
glass,8,sqrt-order,2,8,0.6797663551401868,0.6369670160514269,0.6057237630296507,0.6097122248671046
glass,8,sqrt-order,2,9,0.6835046728971963,0.64242632332855,0.6121288037451164,0.6146230261193356
glass,9,uniform,1,2,0.6342990654205608,0.5033812727946654,0.4542123412086848,0.45188133432362404
glass,9,uniform,1,3,0.6363084112149532,0.5279000257805716,0.48234733386273365,0.48365348428480254
glass,9,uniform,1,4,0.6389252336448599,0.5349515718790966,0.4930717157354822,0.4954832497513782
glass,9,uniform,1,5,0.6389719626168224,0.5366863202268005,0.5016400413035675,0.5046872070429205
glass,9,uniform,1,6,0.6403738317757011,0.5380929938699224,0.5020346184326647,0.5053348572536911
glass,9,uniform,1,7,0.6414485981308411,0.5385564087384357,0.5079312040807451,0.5107876566051508
glass,9,uniform,1,8,0.6411682242990654,0.5379168914481274,0.5100119511561274,0.512676669695523
glass,9,uniform,1,9,0.643177570093458,0.5411363944995725,0.5139649004730408,0.5168451222526984
glass,9,uniform,2,2,0.6276168224299066,0.4917160736466872,0.4491241757068596,0.44659817003299795
glass,9,uniform,2,3,0.6216355140186915,0.505816727905209,0.45478900431067615,0.45592801858357823
glass,9,uniform,2,4,0.6207943925233645,0.49557965178830815,0.45572017769367507,0.45567065932190576
glass,9,uniform,2,5,0.6195327102803738,0.4933996219155365,0.45843094814670565,0.45692071165946146
glass,9,uniform,2,6,0.6207476635514019,0.4914572753036112,0.46053467213742655,0.4582626350517623
glass,9,uniform,2,7,0.6217289719626169,0.49161662193959443,0.4612913611828153,0.4578774341725952
glass,9,uniform,2,8,0.622570093457944,0.4850028243143057,0.4605836904852064,0.45694104365593396
glass,9,uniform,2,9,0.6231775700934579,0.48984500461008385,0.4625283954477133,0.4591609007977148
glass,9,distance,1,2,0.6648130841121497,0.6203865498050167,0.5535662883066268,0.565128822182605
glass,9,distance,1,3,0.6732710280373833,0.6229856834246662,0.5848166181498891,0.5904909861528824
glass,9,distance,1,4,0.6720560747663551,0.6206791181201895,0.5943613679358848,0.5959669702075957
glass,9,distance,1,5,0.6754672897196263,0.629536731392705,0.6055922371244246,0.6052291036901846
glass,9,distance,1,6,0.6716822429906542,0.6186063051831412,0.6066656904653062,0.6029162458589858
glass,9,distance,1,7,0.6760280373831775,0.6283362440937418,0.6106150066833316,0.6081262431459582
glass,9,distance,1,8,0.6756542056074766,0.6254644559102069,0.6116066261008878,0.6078066668094356
glass,9,distance,1,9,0.6779906542056073,0.6260724433737511,0.6141960753463902,0.6098740174577614
glass,9,distance,2,2,0.6529906542056074,0.6129113792182149,0.5363198059793821,0.5501111729456869
glass,9,distance,2,3,0.6628504672897196,0.6266609522786504,0.56905152804603,0.5814802278299909
glass,9,distance,2,4,0.6613084112149531,0.6161595290127501,0.570700847466354,0.5790688486589699
glass,9,distance,2,5,0.6657943925233645,0.6284838780598108,0.5844161234925354,0.5918947832160694
glass,9,distance,2,6,0.6620560747663551,0.6141239975984107,0.576251672842497,0.5816252710889612
glass,9,distance,2,7,0.6636448598130841,0.6165627157288325,0.5807335700036138,0.5855143566000691
glass,9,distance,2,8,0.6665420560747662,0.6194466730869101,0.5842267164439418,0.5883797116557764
glass,9,distance,2,9,0.6701401869158877,0.6262291431344513,0.5894120518482108,0.5943013946271275
glass,9,sqrt-order,1,2,0.6600467289719626,0.6046471991258671,0.5412851689499228,0.5536959085837977
glass,9,sqrt-order,1,3,0.6682710280373833,0.6083847345568214,0.5684415234659177,0.5772053906422824
glass,9,sqrt-order,1,4,0.6726168224299066,0.6129758883129125,0.5857472584935753,0.5881721627381874
glass,9,sqrt-order,1,5,0.6762149532710281,0.6169993830938219,0.5960628129654766,0.5967761399487406
glass,9,sqrt-order,1,6,0.6784112149532712,0.6214401302464397,0.6009629957246057,0.6007245047397967
glass,9,sqrt-order,1,7,0.6842990654205608,0.6323480847216891,0.6110912046112751,0.6117818278001123
glass,9,sqrt-order,1,8,0.6817289719626168,0.6293423381219151,0.6108805309767198,0.610259031272922
glass,9,sqrt-order,1,9,0.6847663551401869,0.6293571231293046,0.617447732818289,0.6142413372193557
glass,9,sqrt-order,2,2,0.6529439252336448,0.5892894441894534,0.5239412308488319,0.5359044551310963
glass,9,sqrt-order,2,3,0.6657943925233646,0.6134391650455271,0.5632328477484344,0.5753628014472854
glass,9,sqrt-order,2,4,0.663411214953271,0.6110274549483169,0.5652195432953145,0.5758459736909868
glass,9,sqrt-order,2,5,0.6656542056074766,0.6135950999367528,0.5718748211416355,0.5814223479407205
glass,9,sqrt-order,2,6,0.6685046728971961,0.621381369931645,0.5826875455876737,0.5903538967697074
glass,9,sqrt-order,2,7,0.6698598130841122,0.6269284381216735,0.5892444996721445,0.5970557461563485
glass,9,sqrt-order,2,8,0.6731308411214953,0.6281507762503677,0.5913846599104687,0.599042903946692
glass,9,sqrt-order,2,9,0.6768224299065421,0.6393414694132112,0.6007997170202252,0.6080822402601556
